State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Karnataka,BIDAR,2003,Whole Year ,Sugarcane,23197,1476489
Karnataka,BIDAR,2003,Whole Year ,Sweet potato,1,8
Karnataka,BIDAR,2003,Whole Year ,Tomato,2307,13245
Karnataka,BIDAR,2003,Whole Year ,Turmeric,55,99
Karnataka,BIDAR,2004,Kharif     ,Arhar/Tur,70100,44286
Karnataka,BIDAR,2004,Kharif     ,Bajra,8912,7744
Karnataka,BIDAR,2004,Kharif     ,Cotton(lint),1914,2194
Karnataka,BIDAR,2004,Kharif     ,Dry ginger,711,9038
Karnataka,BIDAR,2004,Kharif     ,Groundnut,1067,344
Karnataka,BIDAR,2004,Kharif     ,Horse-gram,38,20
Karnataka,BIDAR,2004,Kharif     ,Jowar,63640,78627
Karnataka,BIDAR,2004,Kharif     ,Maize,243,450
Karnataka,BIDAR,2004,Kharif     ,Mesta,1058,762
Karnataka,BIDAR,2004,Kharif     ,Moong(Green Gram),49269,4025
Karnataka,BIDAR,2004,Kharif     ,Niger seed,6120,697
Karnataka,BIDAR,2004,Kharif     ,Other Kharif pulses,866,86.6
Karnataka,BIDAR,2004,Kharif     ,Rice,7999,3495.56
Karnataka,BIDAR,2004,Kharif     ,Sesamum,8161,3745
Karnataka,BIDAR,2004,Kharif     ,Small millets,369,234
Karnataka,BIDAR,2004,Kharif     ,Soyabean,28175,17639
Karnataka,BIDAR,2004,Kharif     ,Sunflower,6765,2201
Karnataka,BIDAR,2004,Kharif     ,Urad,57157,3964
Karnataka,BIDAR,2004,Rabi       ,Gram,40496,20938
Karnataka,BIDAR,2004,Rabi       ,Groundnut,459,471
Karnataka,BIDAR,2004,Rabi       ,Jowar,31157,11721
Karnataka,BIDAR,2004,Rabi       ,Linseed,536,113
Karnataka,BIDAR,2004,Rabi       ,Maize,77,173
Karnataka,BIDAR,2004,Rabi       ,Other  Rabi pulses,1100,120
Karnataka,BIDAR,2004,Rabi       ,Rapeseed &Mustard,10,1
Karnataka,BIDAR,2004,Rabi       ,Safflower,12160,9819
Karnataka,BIDAR,2004,Rabi       ,Sunflower,5348,3004
Karnataka,BIDAR,2004,Rabi       ,Wheat,7373,4546
Karnataka,BIDAR,2004,Summer     ,Sunflower,169,110
Karnataka,BIDAR,2004,Whole Year ,Banana,63,2573
Karnataka,BIDAR,2004,Whole Year ,Coconut ,24,1158.96
Karnataka,BIDAR,2004,Whole Year ,Coriander,674,71
Karnataka,BIDAR,2004,Whole Year ,Dry chillies,624,441
Karnataka,BIDAR,2004,Whole Year ,Garlic,85,161
Karnataka,BIDAR,2004,Whole Year ,Onion,441,3836
Karnataka,BIDAR,2004,Whole Year ,Potato,47,727
Karnataka,BIDAR,2004,Whole Year ,Turmeric,24,90
Karnataka,BIDAR,2005,Kharif     ,Arhar/Tur,69344,56522
Karnataka,BIDAR,2005,Kharif     ,Bajra,9577,6050
Karnataka,BIDAR,2005,Kharif     ,Dry chillies,677,492
Karnataka,BIDAR,2005,Kharif     ,Groundnut,910,265
Karnataka,BIDAR,2005,Kharif     ,Horse-gram,38,22
Karnataka,BIDAR,2005,Kharif     ,Jowar,59339,68914
Karnataka,BIDAR,2005,Kharif     ,Maize,265,499
Karnataka,BIDAR,2005,Kharif     ,Moong(Green Gram),49382,4644
Karnataka,BIDAR,2005,Kharif     ,Niger seed,5785,659
Karnataka,BIDAR,2005,Kharif     ,Onion,91,507
Karnataka,BIDAR,2005,Kharif     ,Other Kharif pulses,825,84
Karnataka,BIDAR,2005,Kharif     ,Peas & beans (Pulses),7,43
Karnataka,BIDAR,2005,Kharif     ,Potato,4,13
Karnataka,BIDAR,2005,Kharif     ,Rice,7436,4059
Karnataka,BIDAR,2005,Kharif     ,Sesamum,7699,2889
Karnataka,BIDAR,2005,Kharif     ,Small millets,257,161
Karnataka,BIDAR,2005,Kharif     ,Soyabean,31876,21652
Karnataka,BIDAR,2005,Kharif     ,Sunflower,9459,3219
Karnataka,BIDAR,2005,Kharif     ,Urad,51823,5662
Karnataka,BIDAR,2005,Rabi       ,Dry chillies,111,129
Karnataka,BIDAR,2005,Rabi       ,Gram,40091,20541
Karnataka,BIDAR,2005,Rabi       ,Groundnut,402,383
Karnataka,BIDAR,2005,Rabi       ,Jowar,29402,10111
Karnataka,BIDAR,2005,Rabi       ,Linseed,483,161
Karnataka,BIDAR,2005,Rabi       ,Maize,71,220
Karnataka,BIDAR,2005,Rabi       ,Onion,415,4302
Karnataka,BIDAR,2005,Rabi       ,Other  Rabi pulses,1178,127
Karnataka,BIDAR,2005,Rabi       ,Peas & beans (Pulses),2,14
Karnataka,BIDAR,2005,Rabi       ,Potato,39,705
Karnataka,BIDAR,2005,Rabi       ,Rapeseed &Mustard,14,1
Karnataka,BIDAR,2005,Rabi       ,Rice,112,180
Karnataka,BIDAR,2005,Rabi       ,Safflower,12705,15908
Karnataka,BIDAR,2005,Rabi       ,Sunflower,5502,3124
Karnataka,BIDAR,2005,Rabi       ,Wheat,7746,4710
Karnataka,BIDAR,2005,Summer     ,Dry chillies,3,8
Karnataka,BIDAR,2005,Summer     ,Onion,22,360
Karnataka,BIDAR,2005,Summer     ,Peas & beans (Pulses),1,5
Karnataka,BIDAR,2005,Summer     ,Sunflower,77,60
Karnataka,BIDAR,2005,Whole Year ,Banana,207,2458
Karnataka,BIDAR,2005,Whole Year ,Coconut ,25,120
Karnataka,BIDAR,2005,Whole Year ,Coriander,532,56
Karnataka,BIDAR,2005,Whole Year ,Cotton(lint),1505,1279
Karnataka,BIDAR,2005,Whole Year ,Dry ginger,967,12292
Karnataka,BIDAR,2005,Whole Year ,Garlic,75,142
Karnataka,BIDAR,2005,Whole Year ,Mesta,1048,755
Karnataka,BIDAR,2005,Whole Year ,Sugarcane,23366,1531641
Karnataka,BIDAR,2005,Whole Year ,Turmeric,51,272
Karnataka,BIDAR,2006,Kharif     ,Arhar/Tur,69189,34902
Karnataka,BIDAR,2006,Kharif     ,Bajra,9430,7831
Karnataka,BIDAR,2006,Kharif     ,Gram,60364,4416
Karnataka,BIDAR,2006,Kharif     ,Groundnut,958,347
Karnataka,BIDAR,2006,Kharif     ,Horse-gram,85,31
Karnataka,BIDAR,2006,Kharif     ,Jowar,58541,83774
Karnataka,BIDAR,2006,Kharif     ,Maize,249,407
Karnataka,BIDAR,2006,Kharif     ,Moong(Green Gram),50855,3817
Karnataka,BIDAR,2006,Kharif     ,Niger seed,4963,565
Karnataka,BIDAR,2006,Kharif     ,Other Kharif pulses,822,851
Karnataka,BIDAR,2006,Kharif     ,Rapeseed &Mustard,22,2
Karnataka,BIDAR,2006,Kharif     ,Rice,7077,4449
Karnataka,BIDAR,2006,Kharif     ,Sesamum,7714,3877
Karnataka,BIDAR,2006,Kharif     ,Small millets,195,112
Karnataka,BIDAR,2006,Kharif     ,Soyabean,20838,17460
Karnataka,BIDAR,2006,Kharif     ,Sunflower,9442,3717
Karnataka,BIDAR,2006,Kharif     ,Urad,60364,4416
Karnataka,BIDAR,2006,Rabi       ,Gram,39956,27433
Karnataka,BIDAR,2006,Rabi       ,Groundnut,410,350
Karnataka,BIDAR,2006,Rabi       ,Jowar,26870,13172
Karnataka,BIDAR,2006,Rabi       ,Linseed,373,114
Karnataka,BIDAR,2006,Rabi       ,Maize,83,186
Karnataka,BIDAR,2006,Rabi       ,Other  Rabi pulses,1332,158
Karnataka,BIDAR,2006,Rabi       ,Rice,64,110
Karnataka,BIDAR,2006,Rabi       ,Safflower,11744,16021
Karnataka,BIDAR,2006,Rabi       ,Sunflower,5261,2573
Karnataka,BIDAR,2006,Rabi       ,Wheat,7339,5444
Karnataka,BIDAR,2006,Summer     ,Sunflower,63,50
Karnataka,BIDAR,2006,Whole Year ,Banana,195,3893
Karnataka,BIDAR,2006,Whole Year ,Coconut ,26,124
Karnataka,BIDAR,2006,Whole Year ,Coriander,331,35
Karnataka,BIDAR,2006,Whole Year ,Cotton(lint),1430,1151
Karnataka,BIDAR,2006,Whole Year ,Dry chillies,650,869
Karnataka,BIDAR,2006,Whole Year ,Dry ginger,1355,17224
Karnataka,BIDAR,2006,Whole Year ,Garlic,60,113
Karnataka,BIDAR,2006,Whole Year ,Mesta,869,626
Karnataka,BIDAR,2006,Whole Year ,Onion,474,2923
Karnataka,BIDAR,2006,Whole Year ,Potato,73,1726
Karnataka,BIDAR,2006,Whole Year ,Sugarcane,26114,1885431
Karnataka,BIDAR,2006,Whole Year ,Turmeric,57,288
Karnataka,BIDAR,2007,Kharif     ,Arhar/Tur,66110,48422
Karnataka,BIDAR,2007,Kharif     ,Bajra,8077,8456
Karnataka,BIDAR,2007,Kharif     ,Dry chillies,548,494
Karnataka,BIDAR,2007,Kharif     ,Groundnut,862,308
Karnataka,BIDAR,2007,Kharif     ,Horse-gram,52,27
Karnataka,BIDAR,2007,Kharif     ,Jowar,60040,114717
Karnataka,BIDAR,2007,Kharif     ,Maize,433,927
Karnataka,BIDAR,2007,Kharif     ,Moong(Green Gram),53713,19697
Karnataka,BIDAR,2007,Kharif     ,Niger seed,4494,1691
Karnataka,BIDAR,2007,Kharif     ,Onion,91,542
Karnataka,BIDAR,2007,Kharif     ,Other Kharif pulses,722,679
Karnataka,BIDAR,2007,Kharif     ,Potato,36,119
Karnataka,BIDAR,2007,Kharif     ,Rapeseed &Mustard,37,13
Karnataka,BIDAR,2007,Kharif     ,Rice,6812,4223
Karnataka,BIDAR,2007,Kharif     ,Sesamum,6754,3413
Karnataka,BIDAR,2007,Kharif     ,Small millets,126,64
Karnataka,BIDAR,2007,Kharif     ,Soyabean,14782,15237
Karnataka,BIDAR,2007,Kharif     ,Sunflower,7658,3358
Karnataka,BIDAR,2007,Kharif     ,Urad,56276,25234
Karnataka,BIDAR,2007,Rabi       ,Dry chillies,116,202
Karnataka,BIDAR,2007,Rabi       ,Gram,35053,17123
Karnataka,BIDAR,2007,Rabi       ,Groundnut,513,443
Karnataka,BIDAR,2007,Rabi       ,Jowar,23488,11369
Karnataka,BIDAR,2007,Rabi       ,Linseed,297,117
Karnataka,BIDAR,2007,Rabi       ,Maize,77,216
Karnataka,BIDAR,2007,Rabi       ,Onion,394,5448
Karnataka,BIDAR,2007,Rabi       ,Other  Rabi pulses,1180,141
Karnataka,BIDAR,2007,Rabi       ,Potato,41,504
Karnataka,BIDAR,2007,Rabi       ,Rice,26,45
Karnataka,BIDAR,2007,Rabi       ,Safflower,9989,14566
Karnataka,BIDAR,2007,Rabi       ,Sunflower,5444,2817
Karnataka,BIDAR,2007,Rabi       ,Wheat,6893,8333
Karnataka,BIDAR,2007,Summer     ,Dry chillies,16,54
Karnataka,BIDAR,2007,Summer     ,Onion,31,262
Karnataka,BIDAR,2007,Summer     ,Sunflower,94,96
Karnataka,BIDAR,2007,Whole Year ,Banana,114,2016
Karnataka,BIDAR,2007,Whole Year ,Coconut ,23,117
Karnataka,BIDAR,2007,Whole Year ,Coriander,287,100
Karnataka,BIDAR,2007,Whole Year ,Cotton(lint),1307,1066
Karnataka,BIDAR,2007,Whole Year ,Dry ginger,817,16767
Karnataka,BIDAR,2007,Whole Year ,Garlic,74,76
Karnataka,BIDAR,2007,Whole Year ,Mesta,897,646
Karnataka,BIDAR,2007,Whole Year ,Sannhamp,306,76
Karnataka,BIDAR,2007,Whole Year ,Sugarcane,27086,1852682
Karnataka,BIDAR,2007,Whole Year ,Turmeric,68,529
Karnataka,BIDAR,2008,Kharif     ,Arhar/Tur,62667,50782
Karnataka,BIDAR,2008,Kharif     ,Bajra,7219,7065
Karnataka,BIDAR,2008,Kharif     ,Dry chillies,470,436
Karnataka,BIDAR,2008,Kharif     ,Groundnut,434,169
Karnataka,BIDAR,2008,Kharif     ,Jowar,56822,88510
Karnataka,BIDAR,2008,Kharif     ,Maize,560,1028
Karnataka,BIDAR,2008,Kharif     ,Moong(Green Gram),49123,4153
Karnataka,BIDAR,2008,Kharif     ,Niger seed,4039,976
Karnataka,BIDAR,2008,Kharif     ,Onion,114,591
Karnataka,BIDAR,2008,Kharif     ,Other Kharif pulses,1489,1429
Karnataka,BIDAR,2008,Kharif     ,Potato,36,68
Karnataka,BIDAR,2008,Kharif     ,Rice,5503,4077.72
Karnataka,BIDAR,2008,Kharif     ,Sesamum,5704,2205
Karnataka,BIDAR,2008,Kharif     ,Soyabean,23924,16091
Karnataka,BIDAR,2008,Kharif     ,Sunflower,8157,3056
Karnataka,BIDAR,2008,Kharif     ,Urad,48568,5444
Karnataka,BIDAR,2008,Rabi       ,Dry chillies,137,232
Karnataka,BIDAR,2008,Rabi       ,Gram,38454,21799
Karnataka,BIDAR,2008,Rabi       ,Groundnut,680,535
Karnataka,BIDAR,2008,Rabi       ,Jowar,24150,13398
Karnataka,BIDAR,2008,Rabi       ,Linseed,262,99
Karnataka,BIDAR,2008,Rabi       ,Maize,134,284
Karnataka,BIDAR,2008,Rabi       ,Onion,341,1311
Karnataka,BIDAR,2008,Rabi       ,Other  Rabi pulses,187,78
Karnataka,BIDAR,2008,Rabi       ,Potato,64,920
Karnataka,BIDAR,2008,Rabi       ,Rapeseed &Mustard,31,12
Karnataka,BIDAR,2008,Rabi       ,Safflower,10804,13394
Karnataka,BIDAR,2008,Rabi       ,Sunflower,5405,2586
Karnataka,BIDAR,2008,Rabi       ,Wheat,7030,8445
Karnataka,BIDAR,2008,Summer     ,Dry chillies,22,72
Karnataka,BIDAR,2008,Summer     ,Maize,33,69
Karnataka,BIDAR,2008,Summer     ,Onion,28,153
Karnataka,BIDAR,2008,Summer     ,Sunflower,226,180
Karnataka,BIDAR,2008,Whole Year ,Banana,147,5647
Karnataka,BIDAR,2008,Whole Year ,Black pepper,1,4
Karnataka,BIDAR,2008,Whole Year ,Cashewnut,39,23.98
Karnataka,BIDAR,2008,Whole Year ,Coconut ,24,164
Karnataka,BIDAR,2008,Whole Year ,Coriander,272,147
Karnataka,BIDAR,2008,Whole Year ,Cotton(lint),1384,1270
Karnataka,BIDAR,2008,Whole Year ,Dry ginger,1179,37561
Karnataka,BIDAR,2008,Whole Year ,Garlic,67,147
Karnataka,BIDAR,2008,Whole Year ,Mesta,596,610
Karnataka,BIDAR,2008,Whole Year ,Sannhamp,249,62
Karnataka,BIDAR,2008,Whole Year ,Sugarcane,24616,1426497
Karnataka,BIDAR,2008,Whole Year ,Turmeric,82,390
Karnataka,BIDAR,2009,Kharif     ,Arhar/Tur,67000,49647
Karnataka,BIDAR,2009,Kharif     ,Bajra,7943,4377
Karnataka,BIDAR,2009,Kharif     ,Groundnut,542,207
Karnataka,BIDAR,2009,Kharif     ,Jowar,55352,45436
Karnataka,BIDAR,2009,Kharif     ,Maize,1440,930
Karnataka,BIDAR,2009,Kharif     ,Moong(Green Gram),42498,283
Karnataka,BIDAR,2009,Kharif     ,Niger seed,3296,904
Karnataka,BIDAR,2009,Kharif     ,Onion,93,328
Karnataka,BIDAR,2009,Kharif     ,Other Kharif pulses,1319,643
Karnataka,BIDAR,2009,Kharif     ,Potato,31,192
Karnataka,BIDAR,2009,Kharif     ,Rice,5039,3877.51
Karnataka,BIDAR,2009,Kharif     ,Sesamum,5919,1012
Karnataka,BIDAR,2009,Kharif     ,Small millets,99,53
Karnataka,BIDAR,2009,Kharif     ,Soyabean,33508,7894
Karnataka,BIDAR,2009,Kharif     ,Sunflower,5912,1805
Karnataka,BIDAR,2009,Kharif     ,Urad,44525,465
Karnataka,BIDAR,2009,Rabi       ,Dry chillies,119,355
Karnataka,BIDAR,2009,Rabi       ,Groundnut,594,471
Karnataka,BIDAR,2009,Rabi       ,Jowar,26124,13677
Karnataka,BIDAR,2009,Rabi       ,Linseed,320,94
Karnataka,BIDAR,2009,Rabi       ,Maize,213,409
Karnataka,BIDAR,2009,Rabi       ,Onion,438,7057
Karnataka,BIDAR,2009,Rabi       ,Other  Rabi pulses,589,220
Karnataka,BIDAR,2009,Rabi       ,Potato,85,1255
Karnataka,BIDAR,2009,Rabi       ,Rapeseed &Mustard,20,6
Karnataka,BIDAR,2009,Rabi       ,Safflower,11412,15408
Karnataka,BIDAR,2009,Rabi       ,Sunflower,3306,1621
Karnataka,BIDAR,2009,Rabi       ,Wheat,6387,8518
Karnataka,BIDAR,2009,Summer     ,Dry chillies,25,115
Karnataka,BIDAR,2009,Summer     ,Maize,32,67
Karnataka,BIDAR,2009,Summer     ,Onion,39,298
Karnataka,BIDAR,2009,Summer     ,Sunflower,191,164
Karnataka,BIDAR,2009,Whole Year ,Banana,174,3859
Karnataka,BIDAR,2009,Whole Year ,Cashewnut,36,27
Karnataka,BIDAR,2009,Whole Year ,Coconut ,19,135
Karnataka,BIDAR,2009,Whole Year ,Coriander,285,140
Karnataka,BIDAR,2009,Whole Year ,Cotton(lint),1165,1115
Karnataka,BIDAR,2009,Whole Year ,Dry ginger,1375,43301
Karnataka,BIDAR,2009,Whole Year ,Garlic,107,150
Karnataka,BIDAR,2009,Whole Year ,Mesta,973,1504
Karnataka,BIDAR,2009,Whole Year ,Sannhamp,264,66
Karnataka,BIDAR,2009,Whole Year ,Sugarcane,25686,1805726
Karnataka,BIDAR,2009,Whole Year ,Turmeric,47,177
Karnataka,BIDAR,2010,Kharif     ,Arhar/Tur,72728,65568
Karnataka,BIDAR,2010,Kharif     ,Bajra,6717,5117
Karnataka,BIDAR,2010,Kharif     ,Cotton(lint),787,901
Karnataka,BIDAR,2010,Kharif     ,Cowpea(Lobia),19,10
Karnataka,BIDAR,2010,Kharif     ,Dry chillies,496,409
Karnataka,BIDAR,2010,Kharif     ,Groundnut,280,110
Karnataka,BIDAR,2010,Kharif     ,Jowar,56034,77549
Karnataka,BIDAR,2010,Kharif     ,Maize,925,1721
Karnataka,BIDAR,2010,Kharif     ,Moong(Green Gram),45325,13004
Karnataka,BIDAR,2010,Kharif     ,Niger seed,2883,642
Karnataka,BIDAR,2010,Kharif     ,Onion,88,549
Karnataka,BIDAR,2010,Kharif     ,Other Kharif pulses,662,593
Karnataka,BIDAR,2010,Kharif     ,Peas & beans (Pulses),4,36
Karnataka,BIDAR,2010,Kharif     ,Potato,26,198
Karnataka,BIDAR,2010,Kharif     ,Rice,4927,4816
Karnataka,BIDAR,2010,Kharif     ,Sesamum,5090,2224
Karnataka,BIDAR,2010,Kharif     ,Small millets,49,23
Karnataka,BIDAR,2010,Kharif     ,Soyabean,47434,46009
Karnataka,BIDAR,2010,Kharif     ,Sunflower,2884,961
Karnataka,BIDAR,2010,Kharif     ,Urad,44916,14252
Karnataka,BIDAR,2010,Rabi       ,Dry chillies,123,334
Karnataka,BIDAR,2010,Rabi       ,Gram,43074,28154
Karnataka,BIDAR,2010,Rabi       ,Groundnut,587,516
Karnataka,BIDAR,2010,Rabi       ,Jowar,22485,8414
Karnataka,BIDAR,2010,Rabi       ,Linseed,290,97
Karnataka,BIDAR,2010,Rabi       ,Maize,315,668
Karnataka,BIDAR,2010,Rabi       ,Onion,585,4006
Karnataka,BIDAR,2010,Rabi       ,Other  Rabi pulses,960,296
Karnataka,BIDAR,2010,Rabi       ,Peas & beans (Pulses),13,92
Karnataka,BIDAR,2010,Rabi       ,Potato,61,710
Karnataka,BIDAR,2010,Rabi       ,Rapeseed &Mustard,21,7
Karnataka,BIDAR,2010,Rabi       ,Safflower,11398,14548
Karnataka,BIDAR,2010,Rabi       ,Sunflower,3062,1327
Karnataka,BIDAR,2010,Rabi       ,Wheat,7876,10271
Karnataka,BIDAR,2010,Summer     ,Dry chillies,10,30
Karnataka,BIDAR,2010,Summer     ,Maize,116,295
Karnataka,BIDAR,2010,Summer     ,Onion,24,255
Karnataka,BIDAR,2010,Summer     ,Peas & beans (Pulses),4,34
Karnataka,BIDAR,2010,Summer     ,Potato,1,15
Karnataka,BIDAR,2010,Summer     ,Sunflower,236,239
Karnataka,BIDAR,2010,Whole Year ,Banana,219,5144
Karnataka,BIDAR,2010,Whole Year ,Cashewnut,66,48
Karnataka,BIDAR,2010,Whole Year ,Coconut ,20,191
Karnataka,BIDAR,2010,Whole Year ,Coriander,223,83
Karnataka,BIDAR,2010,Whole Year ,Dry ginger,1219,4410.9
Karnataka,BIDAR,2010,Whole Year ,Garlic,135,174
Karnataka,BIDAR,2010,Whole Year ,Mesta,1464,1916
Karnataka,BIDAR,2010,Whole Year ,Sannhamp,308,77
Karnataka,BIDAR,2010,Whole Year ,Sugarcane,31299,2200320
Karnataka,BIDAR,2010,Whole Year ,Turmeric,67,284
Karnataka,BIDAR,2011,Kharif     ,Arhar/Tur,76010,44842
Karnataka,BIDAR,2011,Kharif     ,Bajra,6414,5837
Karnataka,BIDAR,2011,Kharif     ,Cotton(lint),632,1286
Karnataka,BIDAR,2011,Kharif     ,Cowpea(Lobia),31,16
Karnataka,BIDAR,2011,Kharif     ,Dry chillies,488,394
Karnataka,BIDAR,2011,Kharif     ,Groundnut,253,145
Karnataka,BIDAR,2011,Kharif     ,Jowar,53943,90870
Karnataka,BIDAR,2011,Kharif     ,Maize,943,2107
Karnataka,BIDAR,2011,Kharif     ,Moong(Green Gram),27097,8057
Karnataka,BIDAR,2011,Kharif     ,Niger seed,2698,644
Karnataka,BIDAR,2011,Kharif     ,Onion,350,1728
Karnataka,BIDAR,2011,Kharif     ,Other Kharif pulses,819,879
Karnataka,BIDAR,2011,Kharif     ,Peas & beans (Pulses),3,27
Karnataka,BIDAR,2011,Kharif     ,Potato,60,496
Karnataka,BIDAR,2011,Kharif     ,Rice,6489,5830
Karnataka,BIDAR,2011,Kharif     ,Sesamum,3552,1336
Karnataka,BIDAR,2011,Kharif     ,Small millets,48,21
Karnataka,BIDAR,2011,Kharif     ,Soyabean,81066,87640
Karnataka,BIDAR,2011,Kharif     ,Sunflower,2749,997
Karnataka,BIDAR,2011,Kharif     ,Urad,29580,9751
Karnataka,BIDAR,2011,Rabi       ,Dry chillies,213,502
Karnataka,BIDAR,2011,Rabi       ,Gram,37860,19274
Karnataka,BIDAR,2011,Rabi       ,Groundnut,607,494
Karnataka,BIDAR,2011,Rabi       ,Jowar,21863,15414
Karnataka,BIDAR,2011,Rabi       ,Linseed,160,39
Karnataka,BIDAR,2011,Rabi       ,Maize,400,1036
Karnataka,BIDAR,2011,Rabi       ,Onion,691,12143
Karnataka,BIDAR,2011,Rabi       ,Other  Rabi pulses,839,347
Karnataka,BIDAR,2011,Rabi       ,Peas & beans (Pulses),9,66
Karnataka,BIDAR,2011,Rabi       ,Potato,116,1409
Karnataka,BIDAR,2011,Rabi       ,Rapeseed &Mustard,65,19
Karnataka,BIDAR,2011,Rabi       ,Safflower,9423,11637
Karnataka,BIDAR,2011,Rabi       ,Sunflower,2682,1043
Karnataka,BIDAR,2011,Rabi       ,Wheat,6908,7810
Karnataka,BIDAR,2011,Summer     ,Dry chillies,27,95
Karnataka,BIDAR,2011,Summer     ,Maize,184,385
Karnataka,BIDAR,2011,Summer     ,Onion,28,172
Karnataka,BIDAR,2011,Summer     ,Potato,4,58
Karnataka,BIDAR,2011,Summer     ,Sunflower,201,205
Karnataka,BIDAR,2011,Whole Year ,Banana,92,2299
Karnataka,BIDAR,2011,Whole Year ,Cashewnut,79,63
Karnataka,BIDAR,2011,Whole Year ,Coconut ,20,199
Karnataka,BIDAR,2011,Whole Year ,Coriander,276,73
Karnataka,BIDAR,2011,Whole Year ,Dry ginger,1382,4397.3
Karnataka,BIDAR,2011,Whole Year ,Garlic,182,227
Karnataka,BIDAR,2011,Whole Year ,Mesta,396,449
Karnataka,BIDAR,2011,Whole Year ,Sannhamp,32,8
Karnataka,BIDAR,2011,Whole Year ,Sugarcane,25507,1744679
Karnataka,BIDAR,2011,Whole Year ,Turmeric,156,638
Karnataka,BIDAR,2012,Kharif     ,Arhar/Tur,68625,82666
Karnataka,BIDAR,2012,Kharif     ,Bajra,5110,5772
Karnataka,BIDAR,2012,Kharif     ,Cotton(lint),549,1261
Karnataka,BIDAR,2012,Kharif     ,Cowpea(Lobia),123,34
Karnataka,BIDAR,2012,Kharif     ,Dry chillies,191,175
Karnataka,BIDAR,2012,Kharif     ,Groundnut,405,198
Karnataka,BIDAR,2012,Kharif     ,Jowar,44234,82532
Karnataka,BIDAR,2012,Kharif     ,Maize,1937,4967
Karnataka,BIDAR,2012,Kharif     ,Moong(Green Gram),42864,26387
Karnataka,BIDAR,2012,Kharif     ,Niger seed,2003,478
Karnataka,BIDAR,2012,Kharif     ,Onion,289,1534
Karnataka,BIDAR,2012,Kharif     ,Other Kharif pulses,2083,1270
Karnataka,BIDAR,2012,Kharif     ,Potato,66,421
Karnataka,BIDAR,2012,Kharif     ,Rice,4939,4880
Karnataka,BIDAR,2012,Kharif     ,Sesamum,3086,1686
Karnataka,BIDAR,2012,Kharif     ,Small millets,31,10
Karnataka,BIDAR,2012,Kharif     ,Soyabean,77187,115271
Karnataka,BIDAR,2012,Kharif     ,Sunflower,2514,1364
Karnataka,BIDAR,2012,Kharif     ,Urad,44231,28489
Karnataka,BIDAR,2012,Rabi       ,Dry chillies,28,77
Karnataka,BIDAR,2012,Rabi       ,Gram,47003,37464
Karnataka,BIDAR,2012,Rabi       ,Groundnut,329,556
Karnataka,BIDAR,2012,Rabi       ,Jowar,20467,16838
Karnataka,BIDAR,2012,Rabi       ,Linseed,525,92
Karnataka,BIDAR,2012,Rabi       ,Maize,444,1344
Karnataka,BIDAR,2012,Rabi       ,Onion,570,4148
Karnataka,BIDAR,2012,Rabi       ,Other  Rabi pulses,116,53
Karnataka,BIDAR,2012,Rabi       ,Potato,92,1562
Karnataka,BIDAR,2012,Rabi       ,Safflower,11441,11162
Karnataka,BIDAR,2012,Rabi       ,Sunflower,1874,1004
Karnataka,BIDAR,2012,Rabi       ,Wheat,6878,9422
Karnataka,BIDAR,2012,Summer     ,Dry chillies,5,14
Karnataka,BIDAR,2012,Summer     ,Groundnut,379,311
Karnataka,BIDAR,2012,Summer     ,Jowar,44,72
Karnataka,BIDAR,2012,Summer     ,Maize,337,1158
Karnataka,BIDAR,2012,Summer     ,Onion,20,113
Karnataka,BIDAR,2012,Summer     ,Potato,4,87
Karnataka,BIDAR,2012,Summer     ,Sunflower,294,294
Karnataka,BIDAR,2012,Whole Year ,Cashewnut,61,49
Karnataka,BIDAR,2012,Whole Year ,Coconut ,21,207
Karnataka,BIDAR,2012,Whole Year ,Coriander,64,17
Karnataka,BIDAR,2012,Whole Year ,Dry ginger,1285,40938
Karnataka,BIDAR,2012,Whole Year ,Garlic,128,167
Karnataka,BIDAR,2012,Whole Year ,Mesta,323,366
Karnataka,BIDAR,2012,Whole Year ,Sannhamp,97,24
Karnataka,BIDAR,2012,Whole Year ,Sugarcane,31522,2186051
Karnataka,BIDAR,2012,Whole Year ,Turmeric,130,610
Karnataka,BIDAR,2013,Kharif     ,Arhar/Tur,73270,59305
Karnataka,BIDAR,2013,Kharif     ,Bajra,2939,3356
Karnataka,BIDAR,2013,Kharif     ,Castor seed,8,7
Karnataka,BIDAR,2013,Kharif     ,Cotton(lint),319,945
Karnataka,BIDAR,2013,Kharif     ,Cowpea(Lobia),204,76
Karnataka,BIDAR,2013,Kharif     ,Dry chillies,1717,1904
Karnataka,BIDAR,2013,Kharif     ,Groundnut,363,172
Karnataka,BIDAR,2013,Kharif     ,Horse-gram,16,8
Karnataka,BIDAR,2013,Kharif     ,Jowar,37997,53352
Karnataka,BIDAR,2013,Kharif     ,Maize,2145,8359
Karnataka,BIDAR,2013,Kharif     ,Moong(Green Gram),35857,15295
Karnataka,BIDAR,2013,Kharif     ,Niger seed,1179,281
Karnataka,BIDAR,2013,Kharif     ,Onion,343,2269
Karnataka,BIDAR,2013,Kharif     ,Other Kharif pulses,1028,859
Karnataka,BIDAR,2013,Kharif     ,Potato,49,322
Karnataka,BIDAR,2013,Kharif     ,Rapeseed &Mustard,159,45
